COD_CLIENTE,DATA_CADASTRO,DATA_NASCIMENTO,CELULAR_VALIDO,E_MAIL_VALIDO,OPT_OUT,Idade,Faixa_Idade
39918561,2024-11-02,2003-08-24,Não,Sim,Sim,21,21 a 30
39470890,2024-04-19,2005-10-18,Não,Sim,Sim,19,<=20
39263202,2024-02-17,1966-04-13,Não,Sim,Não,59,>=51
39848344,2024-08-13,2004-08-09,Não,Sim,Não,20,<=20
35102288,2025-05-01,1993-07-08,Não,Sim,Não,31,31 a 40
39529952,2024-05-09,1993-04-27,Não,Sim,Não,32,31 a 40
39537790,2024-05-11,1999-01-22,Não,Sim,Sim,26,21 a 30
35122567,2025-05-02,1992-06-10,Não,Sim,Não,33,31 a 40
40452498,2024-01-14,1984-06-01,Não,Sim,Sim,41,41 a 50
39499637,2024-04-29,1995-06-07,Não,Sim,Não,30,21 a 30
39835507,2024-08-09,1977-11-12,Não,Sim,Não,47,41 a 50
40369877,2025-01-24,1999-05-09,Não,Sim,Não,26,21 a 30
40345314,2025-01-20,1996-12-31,Não,Sim,Não,28,21 a 30
39479164,2024-04-22,2004-06-25,Não,Sim,Não,20,<=20
39692949,2024-07-03,1989-09-20,Não,Sim,Não,35,31 a 40
39298234,2024-02-25,1998-11-20,Não,Sim,Sim,26,21 a 30
40662328,2025-05-12,1986-10-27,Não,Sim,Não,38,31 a 40
39734977,2024-07-10,1992-12-29,Não,Sim,Não,32,31 a 40
39739844,2024-07-12,2001-06-11,Não,Sim,Não,24,21 a 30
38488203,2024-03-14,1994-03-08,Não,Sim,Não,31,31 a 40
39879177,2024-08-23,1994-11-26,Não,Sim,Não,30,21 a 30
39120273,2024-01-06,1995-05-23,Não,Sim,Não,30,21 a 30
38955351,2024-08-11,1960-10-04,Não,Sim,Não,64,>=51
40110052,2024-11-08,1996-06-28,Não,Sim,Não,28,21 a 30
39646562,2024-06-19,1989-08-22,Não,Sim,Não,35,31 a 40
40485580,2024-02-18,1994-04-17,Não,Sim,Não,31,31 a 40
40258734,2024-12-18,1993-10-14,Não,Sim,Não,31,31 a 40
39351005,2024-04-16,1965-10-12,Não,Sim,Não,59,>=51
39186995,2024-01-22,1943-11-26,Não,Sim,Não,81,>=51
39914749,2024-10-20,1987-06-06,Não,Sim,Não,38,31 a 40
40044105,2024-10-18,1993-09-10,Não,Sim,Não,31,31 a 40
40566064,2025-03-07,1992-02-21,Não,Sim,Não,33,31 a 40
40665273,2025-05-13,1952-11-15,Não,Sim,Não,72,>=51
37922485,2024-01-14,2003-07-16,Não,Sim,Não,21,21 a 30
39121897,2024-01-04,1996-07-20,Não,Sim,Sim,28,21 a 30
40636006,2025-03-27,1997-12-04,Não,Sim,Não,27,21 a 30
40275377,2024-12-23,1986-01-23,Não,Sim,Não,39,31 a 40
40680389,2025-05-27,2000-12-01,Não,Sim,Não,24,21 a 30
38499340,2024-05-18,2003-03-20,Não,Sim,Não,22,21 a 30
38585423,2024-12-17,1986-04-01,Não,Sim,Não,39,31 a 40
38922753,2024-11-30,1994-04-20,Não,Sim,Não,31,31 a 40
39762380,2024-07-18,1992-03-22,Não,Sim,Não,33,31 a 40
39709026,2024-07-03,1980-11-04,Não,Sim,Não,44,41 a 50
40036385,2024-10-14,1976-03-08,Não,Sim,Sim,49,41 a 50
39265441,2024-02-15,1992-11-06,Não,Sim,Não,32,31 a 40
39634848,2024-06-09,1981-05-24,Não,Sim,Não,44,41 a 50
40482059,2025-03-02,1983-03-03,Não,Sim,Não,42,41 a 50
40381045,2025-03-06,2008-06-18,Não,Sim,Não,17,<=20
36168339,2025-04-04,2003-05-13,Não,Sim,Não,22,21 a 30
39156627,2024-01-14,1979-05-29,Não,Sim,Não,46,41 a 50
39991280,2024-09-29,1983-12-05,Não,Sim,Não,41,41 a 50
39757000,2025-03-01,1988-08-13,Não,Sim,Não,36,31 a 40
39588469,2024-05-26,1959-03-06,Não,Sim,Não,66,>=51
37212922,2024-08-11,1971-10-03,Não,Sim,Sim,53,>=51
51013872,2025-01-10,1994-01-17,Não,Sim,Não,31,31 a 40
40115085,2024-11-09,2004-02-19,Não,Sim,Sim,21,21 a 30
38964707,2024-03-27,1979-11-19,Não,Sim,Não,45,41 a 50
40257485,2024-12-18,1975-03-19,Não,Sim,Sim,50,41 a 50
39123563,2024-01-05,1999-03-01,Não,Sim,Não,26,21 a 30
39254253,2024-02-11,1978-10-10,Não,Sim,Não,46,41 a 50
40058952,2024-10-22,1985-05-05,Não,Sim,Não,40,31 a 40
40640763,2025-05-04,1945-12-30,Não,Sim,Não,79,>=51
40000691,2024-10-02,1995-03-31,Não,Sim,Não,30,21 a 30
37765069,2024-12-17,2003-11-06,Não,Sim,Não,21,21 a 30
36375441,2025-04-09,1996-08-18,Não,Sim,Não,28,21 a 30
39939488,2024-09-11,1963-12-03,Não,Sim,Não,61,>=51
61015977,2025-02-26,1981-08-11,Não,Sim,Não,43,41 a 50
37307761,2024-12-06,2001-07-08,Não,Sim,Não,23,21 a 30
40590021,2025-03-11,1991-01-27,Não,Sim,Não,34,31 a 40
39698744,2024-06-29,1974-08-13,Não,Sim,Não,50,41 a 50
39442677,2024-04-10,1987-10-12,Não,Sim,Não,37,31 a 40
39358423,2024-03-14,1969-10-10,Não,Sim,Não,55,>=51
40256660,2024-12-17,1991-08-02,Não,Sim,Não,33,31 a 40
40132581,2024-11-14,1990-04-17,Não,Sim,Não,35,31 a 40
38647797,2024-08-16,2002-10-17,Não,Sim,Não,22,21 a 30
39864063,2024-08-18,1990-05-28,Não,Sim,Não,35,31 a 40
39830608,2024-08-08,1969-11-07,Não,Sim,Não,55,>=51
39422794,2024-04-29,1980-02-01,Não,Sim,Não,45,41 a 50
39966198,2024-09-20,1973-09-15,Não,Sim,Não,51,>=51
39322498,2024-03-03,1998-12-20,Não,Sim,Não,26,21 a 30
39735423,2024-07-10,1995-02-20,Não,Sim,Não,30,21 a 30
39257232,2024-02-12,1973-10-27,Não,Sim,Não,51,>=51
39190985,2024-01-24,2000-08-09,Não,Sim,Não,24,21 a 30
40060918,2024-10-23,1998-03-24,Não,Sim,Não,27,21 a 30
40353928,2025-01-18,2005-10-06,Não,Sim,Não,19,<=20
39212697,2024-01-30,1969-06-07,Não,Sim,Não,56,>=51
38203081,2024-01-08,1973-11-04,Não,Sim,Sim,51,>=51
40025017,2024-10-11,1991-04-02,Não,Sim,Sim,34,31 a 40
39293996,2024-02-24,1983-03-29,Não,Sim,Não,42,41 a 50
39457098,2024-04-16,1976-10-02,Não,Sim,Não,48,41 a 50
39704469,2024-08-24,1998-01-30,Não,Sim,Sim,27,21 a 30
39782002,2024-07-24,1963-06-20,Não,Sim,Não,62,>=51
40230168,2024-12-09,1994-10-27,Não,Sim,Não,30,21 a 30
32577233,2024-01-28,1985-06-29,Não,Não,Sim,39,31 a 40
39249044,2024-02-18,2002-06-03,Não,Sim,Não,23,21 a 30
39523095,2024-05-07,1969-01-24,Não,Sim,Sim,56,>=51
40055840,2024-10-21,1976-08-04,Não,Sim,Não,48,41 a 50
39946652,2024-09-13,1999-11-05,Não,Sim,Não,25,21 a 30
39880793,2024-08-24,1998-05-04,Não,Sim,Não,27,21 a 30
40008258,2024-09-09,1999-01-15,Não,Sim,Não,26,21 a 30
40480697,2025-04-07,1998-05-26,Não,Sim,Não,27,21 a 30
40267056,2024-12-21,1995-04-05,Não,Sim,Sim,30,21 a 30
39898318,2025-01-08,2000-02-14,Não,Sim,Não,25,21 a 30
37227466,2024-08-21,1997-02-27,Não,Sim,Não,28,21 a 30
39176225,2024-01-19,2001-10-31,Não,Sim,Não,23,21 a 30
38760045,2024-05-10,1977-02-16,Não,Sim,Não,48,41 a 50
40530086,2024-04-03,1992-07-18,Não,Sim,Não,32,31 a 40
39811353,2024-08-02,1997-09-04,Não,Sim,Não,27,21 a 30
37617101,2025-02-10,1956-11-21,Não,Sim,Não,68,>=51
39540560,2024-05-12,1979-11-23,Não,Sim,Sim,45,41 a 50
39752881,2024-07-15,1963-08-18,Não,Sim,Não,61,>=51
39401228,2024-03-28,1978-07-11,Não,Sim,Não,46,41 a 50
39358247,2024-03-14,1986-10-24,Não,Sim,Não,38,31 a 40
36209404,2025-04-05,1997-06-11,Não,Sim,Sim,28,21 a 30
40149548,2024-11-18,1983-11-06,Não,Sim,Não,41,41 a 50
39293464,2024-02-23,2000-09-29,Não,Sim,Não,24,21 a 30
39751813,2024-07-15,1997-01-16,Não,Sim,Não,28,21 a 30
39608989,2024-06-01,2007-07-20,Não,Sim,Não,17,<=20
40194975,2024-11-30,1969-01-11,Não,Sim,Não,56,>=51
38192414,2025-01-03,2003-07-07,Não,Sim,Sim,21,21 a 30
39428229,2024-04-06,1989-09-09,Não,Sim,Não,35,31 a 40
39867351,2024-08-19,1981-04-22,Não,Sim,Não,44,41 a 50
40328885,2025-01-10,1996-06-11,Não,Sim,Não,29,21 a 30
40109579,2024-11-07,1990-06-30,Não,Sim,Não,34,31 a 40
40382534,2025-01-29,2001-03-31,Não,Sim,Não,24,21 a 30
39334326,2024-03-07,1991-12-15,Não,Sim,Não,33,31 a 40
39247456,2024-02-09,1982-02-25,Não,Sim,Não,43,41 a 50
40199773,2024-12-05,1994-08-08,Não,Sim,Não,30,21 a 30
40382644,2025-05-27,2004-06-25,Não,Sim,Não,20,<=20
40622965,2025-03-26,2006-05-08,Não,Sim,Não,19,<=20
32469174,2024-11-12,1984-10-12,Sim,Sim,Não,40,31 a 40
36559148,2025-04-14,2000-03-09,Não,Sim,Não,25,21 a 30
39373474,2024-03-19,1985-07-06,Não,Sim,Não,39,31 a 40
39730256,2024-07-12,1971-09-25,Não,Sim,Não,53,>=51
39907088,2024-09-01,1995-11-25,Não,Sim,Não,29,21 a 30
40517208,2025-03-04,1999-04-19,Não,Sim,Não,26,21 a 30
40020851,2024-11-30,1998-03-10,Não,Sim,Não,27,21 a 30
38766786,2024-02-29,1977-06-21,Não,Sim,Não,48,41 a 50
39120539,2024-01-04,1989-01-17,Não,Sim,Sim,36,31 a 40
40170384,2024-11-24,1970-11-10,Não,Sim,Sim,54,>=51
39873639,2024-08-21,1996-10-08,Não,Sim,Não,28,21 a 30
39332311,2024-03-06,1988-01-10,Não,Sim,Não,37,31 a 40
40227886,2025-05-01,1979-10-23,Não,Sim,Não,45,41 a 50
39231764,2024-02-05,1995-06-03,Não,Sim,Não,30,21 a 30
37988253,2024-04-01,1981-05-21,Não,Sim,Não,44,41 a 50
40129981,2024-11-13,1946-04-25,Não,Sim,Não,79,>=51
39589368,2024-05-30,1988-09-29,Não,Sim,Não,36,31 a 40
36041483,2025-03-30,1994-03-29,Não,Sim,Não,31,31 a 40
39655845,2024-06-16,1982-10-02,Não,Sim,Não,42,41 a 50
39958723,2024-09-17,1974-07-07,Não,Sim,Não,50,41 a 50
39640797,2024-06-23,1999-01-14,Não,Sim,Não,26,21 a 30
40007850,2024-10-05,1999-03-16,Não,Sim,Não,26,21 a 30
39795370,2024-07-29,1992-08-19,Não,Sim,Sim,32,31 a 40
39200019,2024-07-14,2002-05-18,Não,Sim,Não,23,21 a 30
35133674,2025-05-03,1983-01-11,Não,Sim,Não,42,41 a 50
38890455,2024-06-24,1990-04-02,Não,Sim,Não,35,31 a 40
49009200,2024-09-10,1989-01-29,Não,Sim,Não,36,31 a 40
38399804,2024-05-18,2000-05-31,Não,Sim,Não,25,21 a 30
39336424,2024-03-08,1966-11-11,Não,Sim,Não,58,>=51
40257770,2024-12-18,1988-08-12,Não,Sim,Não,36,31 a 40
39689244,2024-06-26,1993-04-17,Não,Sim,Não,32,31 a 40
39398441,2024-04-02,1967-11-02,Não,Sim,Sim,57,>=51
39530104,2024-05-09,1976-07-13,Não,Sim,Não,48,41 a 50
39005264,2024-12-08,1996-03-28,Não,Sim,Não,29,21 a 30
40250300,2024-12-15,1998-03-09,Não,Sim,Não,27,21 a 30
39915725,2024-09-06,1974-03-25,Não,Sim,Não,51,>=51
40597709,2025-03-13,1981-11-04,Não,Sim,Não,43,41 a 50
39394028,2024-03-27,2000-10-11,Não,Sim,Não,24,21 a 30
40497311,2024-03-03,2000-07-21,Não,Sim,Não,24,21 a 30
39598998,2024-05-30,1980-06-02,Não,Sim,Não,45,41 a 50
40242277,2024-12-13,1974-05-27,Não,Sim,Não,51,>=51
37145525,2024-12-11,1996-01-02,Não,Sim,Não,29,21 a 30
40689112,2025-05-22,1987-10-20,Não,Sim,Não,37,31 a 40
40080971,2024-10-30,1971-01-30,Não,Sim,Não,54,>=51
39654281,2024-06-15,1987-02-25,Não,Sim,Não,38,31 a 40
39802663,2024-08-01,1998-03-20,Não,Sim,Não,27,21 a 30
40111492,2025-05-09,2000-08-24,Não,Sim,Não,24,21 a 30
39760052,2024-07-23,2002-01-25,Não,Sim,Não,23,21 a 30
39925248,2024-09-07,1997-09-02,Não,Sim,Não,27,21 a 30
39675663,2024-06-22,1960-11-19,Não,Sim,Sim,64,>=51
39395242,2024-03-26,1988-11-11,Não,Sim,Não,36,31 a 40
40242060,2024-12-13,1953-06-21,Não,Sim,Não,72,>=51
36680680,2025-04-22,1961-01-21,Não,Sim,Não,64,>=51
40006515,2024-10-27,1981-08-19,Não,Sim,Não,43,41 a 50
39964520,2024-09-20,1990-09-17,Não,Sim,Não,34,31 a 40
40683099,2025-05-19,2000-12-29,Não,Sim,Não,24,21 a 30
40453766,2025-02-23,1947-09-16,Não,Sim,Não,77,>=51
39930357,2024-09-08,1993-05-16,Não,Sim,Não,32,31 a 40
40619799,2025-03-21,1963-06-29,Não,Sim,Não,62,>=51
39471715,2024-04-20,1992-08-17,Não,Sim,Sim,32,31 a 40
39754570,2024-07-17,1978-03-09,Não,Sim,Sim,47,41 a 50
39501678,2024-04-30,1976-06-09,Não,Sim,Não,49,41 a 50
36111820,2025-04-02,2001-12-03,Não,Sim,Sim,23,21 a 30
37932031,2025-01-20,2000-10-09,Não,Sim,Não,24,21 a 30
40691539,2025-05-23,1993-11-11,Não,Sim,Não,31,31 a 40
40413973,2025-02-09,1999-02-04,Não,Sim,Não,26,21 a 30
39420425,2024-04-08,1966-05-06,Não,Sim,Não,59,>=51
39293510,2024-02-23,2004-11-21,Não,Sim,Não,20,<=20
36131602,2025-04-02,2001-03-07,Não,Sim,Não,24,21 a 30
39240596,2024-02-07,2000-12-22,Não,Sim,Não,24,21 a 30
39335296,2024-03-07,1979-10-19,Não,Sim,Não,45,41 a 50
39566557,2024-05-20,1975-02-14,Não,Sim,Não,50,41 a 50
39178991,2024-04-30,2002-02-01,Não,Sim,Não,23,21 a 30
40507547,2024-03-13,1996-12-17,Não,Sim,Sim,28,21 a 30
40075174,2024-10-27,1982-10-04,Não,Sim,Não,42,41 a 50
39446951,2024-04-12,1992-02-22,Não,Sim,Não,33,31 a 40
40030666,2024-10-13,1993-03-08,Não,Sim,Não,32,31 a 40
40392944,2025-02-02,2004-09-06,Não,Sim,Não,20,<=20
36700485,2025-04-24,1985-06-12,Não,Sim,Não,40,31 a 40
39620625,2024-06-12,1977-07-01,Não,Sim,Sim,47,41 a 50
39650858,2024-06-14,1993-07-12,Não,Sim,Não,31,31 a 40
40173204,2024-11-25,1966-04-06,Não,Sim,Não,59,>=51
38282108,2025-01-28,1997-07-07,Não,Sim,Não,27,21 a 30
39205839,2024-01-28,1995-02-04,Não,Sim,Sim,30,21 a 30
37921636,2024-05-10,2001-05-21,Não,Sim,Não,24,21 a 30
40202133,2025-04-29,2004-01-21,Não,Sim,Não,21,21 a 30
37344774,2024-05-23,1995-09-11,Não,Sim,Não,29,21 a 30
39533966,2024-05-10,1997-03-12,Não,Sim,Sim,28,21 a 30
39181919,2024-01-21,1958-01-08,Não,Sim,Sim,67,>=51
39351740,2024-03-12,2003-04-10,Não,Sim,Não,22,21 a 30
39692013,2024-07-16,2006-05-20,Não,Sim,Não,19,<=20
40204503,2025-04-29,1997-08-05,Não,Sim,Não,27,21 a 30
39380268,2024-03-21,1997-03-29,Não,Sim,Não,28,21 a 30
40020024,2024-10-09,1998-09-04,Não,Sim,Não,26,21 a 30
39398093,2024-03-27,1963-08-13,Não,Sim,Não,61,>=51
39332439,2024-03-06,1979-10-12,Não,Sim,Não,45,41 a 50
40086984,2024-11-01,2002-12-16,Não,Sim,Não,22,21 a 30
40145772,2024-11-17,1991-10-31,Não,Sim,Não,33,31 a 40
40255849,2024-12-17,2006-12-30,Não,Sim,Sim,18,<=20
39565385,2024-05-19,1992-01-15,Não,Sim,Não,33,31 a 40
39560481,2024-09-18,1968-06-13,Não,Sim,Não,57,>=51
39036539,2024-04-03,1998-05-19,Não,Sim,Sim,27,21 a 30
39792569,2024-07-28,1993-05-18,Não,Sim,Não,32,31 a 40
39136561,2024-01-08,1989-10-23,Não,Sim,Não,35,31 a 40
40212877,2024-12-04,1998-01-21,Não,Sim,Não,27,21 a 30
39548284,2024-05-14,1993-02-02,Não,Sim,Não,32,31 a 40
40692063,2025-05-23,1967-09-05,Não,Sim,Não,57,>=51
40194684,2024-11-30,1982-08-12,Não,Sim,Não,42,41 a 50
40406362,2025-02-06,1986-11-25,Não,Sim,Não,38,31 a 40
40173245,2024-11-25,1990-07-31,Não,Sim,Sim,34,31 a 40
39445306,2024-04-11,1968-07-16,Não,Sim,Sim,56,>=51
40267281,2024-12-21,1995-07-07,Não,Sim,Sim,29,21 a 30
39139472,2024-01-09,1989-01-19,Não,Sim,Não,36,31 a 40
39179463,2024-01-20,2002-07-29,Não,Sim,Não,22,21 a 30
39582346,2024-05-25,1984-03-31,Não,Sim,Não,41,41 a 50
39343103,2024-03-09,1983-09-08,Não,Sim,Não,41,41 a 50
39885657,2024-10-11,1995-08-11,Não,Sim,Não,29,21 a 30
40381996,2025-01-29,1989-02-20,Não,Sim,Não,36,31 a 40
40038854,2024-10-15,1994-09-09,Não,Sim,Não,30,21 a 30
37757580,2024-01-24,2001-11-18,Não,Sim,Não,23,21 a 30
40431081,2025-02-15,1993-04-14,Não,Sim,Não,32,31 a 40
39796541,2024-07-29,1989-12-12,Não,Sim,Não,35,31 a 40
39555352,2024-05-17,1997-11-07,Não,Sim,Não,27,21 a 30
39415230,2024-04-01,2000-05-30,Não,Sim,Não,25,21 a 30
40707518,2025-05-29,1998-07-31,Não,Sim,Não,26,21 a 30
39123699,2024-01-05,2004-02-02,Não,Sim,Não,21,21 a 30
40664015,2025-05-28,2000-03-01,Não,Sim,Não,25,21 a 30
39349005,2024-03-11,1981-03-19,Não,Sim,Sim,44,41 a 50
39598955,2024-05-30,1976-01-02,Não,Sim,Não,49,41 a 50
39506901,2024-05-01,1993-03-10,Não,Sim,Não,32,31 a 40
39292826,2024-02-23,1982-02-24,Não,Sim,Não,43,41 a 50
40419512,2025-02-10,1987-09-28,Não,Sim,Não,37,31 a 40
39930599,2024-09-08,1984-04-30,Não,Sim,Sim,41,41 a 50
39960759,2024-09-20,2000-01-08,Não,Sim,Não,25,21 a 30
39588200,2024-05-26,1979-06-08,Não,Sim,Não,46,41 a 50
40713718,2025-05-31,1970-03-09,Não,Sim,Não,55,>=51
40576971,2025-03-09,2001-03-23,Não,Sim,Não,24,21 a 30
40693569,2025-05-24,1987-05-07,Não,Sim,Não,38,31 a 40
40017435,2024-10-09,2011-12-05,Não,Sim,Não,13,<=20
40454921,2024-01-16,1956-10-05,Não,Sim,Não,68,>=51
40701366,2025-05-26,1961-03-25,Não,Sim,Não,64,>=51
44005810,2024-07-14,1998-09-12,Não,Sim,Não,26,21 a 30
39410725,2024-03-31,1992-08-05,Não,Sim,Não,32,31 a 40
39763704,2024-07-19,1988-02-28,Não,Sim,Não,37,31 a 40
39478709,2024-04-22,1983-07-18,Não,Sim,Sim,41,41 a 50
39915799,2024-09-04,1993-01-16,Não,Sim,Não,32,31 a 40
40441106,2025-02-18,1995-08-21,Não,Sim,Não,29,21 a 30
39165576,2024-01-16,1998-07-08,Não,Sim,Sim,26,21 a 30
39157104,2024-01-14,1958-12-23,Não,Sim,Não,66,>=51
40296102,2024-12-30,1996-06-28,Não,Sim,Não,28,21 a 30
32576374,2024-07-10,1985-08-16,Não,Sim,Não,39,31 a 40
40606589,2025-03-16,1996-10-28,Não,Sim,Não,28,21 a 30
39824360,2024-08-06,1964-08-06,Não,Sim,Não,60,>=51
38722729,2025-03-22,1977-06-02,Não,Sim,Não,48,41 a 50
39502907,2024-12-24,1995-11-08,Não,Sim,Não,29,21 a 30
40229031,2025-04-30,1989-03-19,Não,Sim,Não,36,31 a 40
40220192,2024-12-06,1999-09-20,Não,Sim,Não,25,21 a 30
40167115,2024-11-23,1974-01-06,Não,Sim,Não,51,>=51
39417766,2024-10-09,1993-02-26,Não,Sim,Não,32,31 a 40
39449867,2024-04-13,1990-09-24,Não,Sim,Não,34,31 a 40
40436440,2025-02-16,1988-07-08,Não,Sim,Não,36,31 a 40
39885006,2024-08-25,1979-05-15,Não,Sim,Não,46,41 a 50
39935858,2024-11-22,1993-02-25,Não,Sim,Não,32,31 a 40
39890604,2024-08-27,1957-09-18,Não,Sim,Não,67,>=51
40400466,2025-02-04,1992-12-29,Não,Sim,Não,32,31 a 40
36044764,2025-03-30,1996-11-15,Não,Sim,Não,28,21 a 30
39881584,2024-08-24,1983-07-29,Não,Sim,Não,41,41 a 50
40001764,2024-10-03,1999-05-03,Não,Sim,Não,26,21 a 30
37897905,2024-02-08,1996-06-22,Não,Sim,Não,29,21 a 30
40509953,2025-03-03,2004-11-14,Não,Sim,Não,20,<=20
39508702,2024-05-02,1988-12-18,Não,Sim,Não,36,31 a 40
40158683,2024-11-21,1991-09-04,Não,Sim,Não,33,31 a 40
39335197,2024-03-07,1998-08-17,Não,Sim,Não,26,21 a 30
39791102,2024-07-27,1979-01-24,Não,Sim,Não,46,41 a 50
39443355,2024-04-10,1994-04-04,Não,Sim,Não,31,31 a 40
39796240,2024-11-03,2000-02-22,Não,Sim,Sim,25,21 a 30
39977368,2024-09-24,1977-03-17,Não,Sim,Não,48,41 a 50
40005500,2024-10-04,2005-04-07,Não,Sim,Não,20,<=20
39417654,2024-06-24,1977-06-10,Não,Sim,Não,48,41 a 50
40380817,2025-01-28,1995-03-04,Não,Sim,Não,30,21 a 30
39307684,2024-03-05,1994-07-08,Não,Sim,Sim,30,21 a 30
39896839,2024-08-29,1996-03-05,Não,Sim,Não,29,21 a 30
40275542,2024-12-23,2000-01-01,Não,Sim,Não,25,21 a 30
39555073,2024-05-17,1971-10-08,Não,Sim,Não,53,>=51
40033722,2024-10-30,1995-09-19,Não,Sim,Não,29,21 a 30
39341731,2024-03-09,1991-11-06,Não,Sim,Sim,33,31 a 40
40420292,2025-02-11,2004-08-22,Não,Sim,Não,20,<=20
37358961,2025-05-14,1970-02-11,Não,Sim,Não,55,>=51
38086920,2025-01-14,1986-06-28,Não,Sim,Não,39,31 a 40
36286931,2025-04-26,1986-05-13,Não,Sim,Não,39,31 a 40
61013433,2025-03-25,1982-05-22,Não,Sim,Não,43,41 a 50
40594772,2025-04-05,2003-10-08,Não,Sim,Não,21,21 a 30
39669246,2024-06-20,1995-11-20,Não,Sim,Não,29,21 a 30
39899301,2025-02-11,2002-05-13,Não,Sim,Não,23,21 a 30
40084716,2024-11-01,2000-05-12,Não,Sim,Não,25,21 a 30
39036793,2024-09-25,1981-05-20,Não,Sim,Não,44,41 a 50
38613125,2024-04-18,2005-08-15,Não,Sim,Não,19,<=20
40388232,2025-02-19,1990-03-21,Não,Sim,Não,35,31 a 40
40451128,2024-01-13,1998-10-08,Não,Sim,Não,26,21 a 30
39181310,2024-01-21,1994-02-07,Não,Sim,Não,31,31 a 40
39623167,2024-06-06,1963-07-30,Não,Sim,Não,61,>=51
40138330,2024-11-16,1964-08-21,Não,Sim,Não,60,>=51
38002987,2025-02-04,1991-10-31,Não,Sim,Não,33,31 a 40
40236795,2024-12-11,1999-11-27,Não,Sim,Não,25,21 a 30
39329590,2024-03-05,1997-04-02,Não,Sim,Não,28,21 a 30
39815821,2024-10-05,1999-03-17,Não,Sim,Não,26,21 a 30
40498736,2025-03-21,1993-12-13,Não,Sim,Não,31,31 a 40
39633451,2024-06-09,1997-05-09,Não,Sim,Sim,28,21 a 30
40560599,2024-05-10,1998-06-25,Não,Sim,Não,27,21 a 30
38000864,2024-12-13,1999-12-27,Não,Sim,Sim,25,21 a 30
40259698,2024-12-18,1995-05-11,Não,Sim,Não,30,21 a 30
39680088,2024-06-23,1986-12-11,Não,Sim,Não,38,31 a 40
39586135,2025-01-20,2001-06-30,Não,Sim,Não,23,21 a 30
39113332,2024-01-02,1998-12-27,Não,Sim,Não,26,21 a 30
39662184,2024-06-18,1981-06-15,Não,Sim,Não,44,41 a 50
40603982,2025-03-16,1994-12-06,Não,Sim,Não,30,21 a 30
40584408,2025-03-11,1982-04-08,Não,Sim,Não,43,41 a 50
40540930,2024-04-15,1977-06-18,Não,Sim,Não,48,41 a 50
39407365,2024-03-30,2003-08-21,Não,Sim,Sim,21,21 a 30
40008587,2024-10-08,1989-05-27,Não,Sim,Sim,36,31 a 40
38572324,2024-12-22,1991-12-18,Não,Sim,Não,33,31 a 40
39454471,2024-04-14,1999-03-30,Não,Sim,Não,26,21 a 30
39347431,2024-03-11,1967-01-30,Não,Sim,Não,58,>=51
40351299,2025-01-18,1990-04-06,Não,Sim,Não,35,31 a 40
37437382,2024-11-10,2001-07-22,Não,Sim,Não,23,21 a 30
39297711,2024-02-24,1973-01-21,Não,Sim,Não,52,>=51
33140429,2025-01-16,1999-07-19,Não,Sim,Não,25,21 a 30
37922101,2024-11-11,1986-11-13,Não,Sim,Não,38,31 a 40
39191508,2024-01-24,1992-05-16,Não,Sim,Não,33,31 a 40
39656133,2024-06-16,1979-04-01,Não,Sim,Não,46,41 a 50
39856606,2024-12-23,1998-03-10,Não,Sim,Não,27,21 a 30
40190259,2024-11-30,1980-09-28,Não,Sim,Não,44,41 a 50
39235384,2024-02-06,1975-02-19,Não,Sim,Não,50,41 a 50
40107527,2024-11-30,1988-03-16,Não,Sim,Não,37,31 a 40
38544121,2024-03-01,1988-03-29,Não,Sim,Não,37,31 a 40
37977768,2024-10-31,1991-09-17,Não,Sim,Não,33,31 a 40
37931891,2024-12-10,2004-07-12,Não,Sim,Não,20,<=20
39447644,2024-04-12,2002-09-28,Não,Sim,Não,22,21 a 30
40613030,2025-03-18,1962-09-09,Não,Sim,Não,62,>=51
40289269,2024-12-28,1990-06-25,Não,Sim,Não,35,31 a 40
37473669,2024-09-02,1979-04-06,Não,Sim,Não,46,41 a 50
39280791,2024-02-19,1976-06-23,Não,Sim,Não,49,41 a 50
39780123,2024-07-23,1983-10-22,Não,Sim,Não,41,41 a 50
40230033,2025-05-26,1988-09-13,Não,Sim,Não,36,31 a 40
38574648,2024-07-30,1982-01-18,Não,Sim,Não,43,41 a 50
39199720,2024-01-26,2000-09-11,Não,Sim,Sim,24,21 a 30
59392179,2024-01-03,1986-12-16,Não,Sim,Sim,38,31 a 40
39604017,2024-05-31,1988-09-17,Não,Sim,Sim,36,31 a 40
39163086,2024-01-16,1989-02-14,Não,Sim,Não,36,31 a 40
39561960,2024-06-05,1986-09-19,Não,Sim,Não,38,31 a 40
40103877,2024-11-06,2005-02-25,Não,Sim,Não,20,<=20
39152315,2024-01-13,1975-12-24,Não,Sim,Não,49,41 a 50
39363005,2024-03-16,1985-11-28,Não,Sim,Não,39,31 a 40
39465473,2024-04-17,1989-08-01,Não,Sim,Não,35,31 a 40
39362588,2024-03-16,1990-08-27,Não,Sim,Não,34,31 a 40
39501957,2024-04-30,1983-01-24,Não,Sim,Não,42,41 a 50
39211811,2024-01-30,1982-07-12,Não,Sim,Sim,42,41 a 50
39674890,2024-06-22,1980-10-27,Não,Sim,Não,44,41 a 50
39191468,2024-01-24,1963-07-24,Não,Sim,Sim,61,>=51
